STOP_NAME,ID_REFA_LDA,CAT_DAY,HOUR,PCT_CHECKINS_s1,PCT_CHECKINS_s2,PCT_CHECKINS_mean
MONTGALLET,71631.0,DIJFP,12.0,7.34,7.91,7.625
MONTGALLET,71631.0,DIJFP,14.0,7.59,8.38,7.985
MONTGALLET,71631.0,DIJFP,17.0,10.22,8.41,9.315000000000001
MONTGALLET,71631.0,DIJFP,20.0,4.02,4.11,4.0649999999999995
MONTGALLET,71631.0,DIJFP,23.0,1.81,1.89,1.85
MONTGALLET,71631.0,DIJFP,2.0,0.01,0.0,0.005
MONTGALLET,71631.0,DIJFP,6.0,0.86,1.04,0.95
MONTGALLET,71631.0,JOHV,11.0,3.96,3.99,3.975
MONTGALLET,71631.0,JOHV,12.0,6.11,6.44,6.275
MONTGALLET,71631.0,JOHV,15.0,6.06,5.84,5.949999999999999
MONTGALLET,71631.0,JOHV,16.0,9.79,9.91,9.85
MONTGALLET,71631.0,JOHV,18.0,9.97,9.89,9.93
MONTGALLET,71631.0,JOHV,23.0,1.01,0.88,0.9450000000000001
MONTGALLET,71631.0,JOHV,8.0,10.11,9.71,9.91
MONTGALLET,71631.0,JOVS,12.0,5.76,5.82,5.79
MONTGALLET,71631.0,JOVS,14.0,5.53,5.56,5.545
MONTGALLET,71631.0,SAHV,14.0,7.64,8.08,7.859999999999999
MONTGALLET,71631.0,SAHV,17.0,9.24,8.99,9.115
MONTGALLET,71631.0,SAHV,1.0,0.67,0.74,0.7050000000000001
MONTGALLET,71631.0,SAHV,7.0,1.14,1.26,1.2
MONTGALLET,71631.0,SAVS,0.0,1.45,1.0,1.225
MONTGALLET,71631.0,SAVS,12.0,7.12,7.33,7.225
MONTGALLET,71631.0,SAVS,1.0,0.67,0.53,0.6000000000000001
MONTPARNASSE,74040.0,DIJFP,14.0,5.49,5.83,5.66
MONTPARNASSE,74040.0,DIJFP,20.0,8.02,8.47,8.245000000000001
MONTPARNASSE,74040.0,JOHV,10.0,3.0,3.01,3.005
MONTPARNASSE,74040.0,JOHV,19.0,8.34,8.06,8.2
MONTPARNASSE,74040.0,JOHV,20.0,4.23,4.14,4.1850000000000005
MONTPARNASSE,74040.0,JOHV,22.0,2.36,2.34,2.3499999999999996
MONTPARNASSE,74040.0,JOHV,3.0,0.01,0.0,0.005
MONTPARNASSE,74040.0,JOHV,7.0,7.87,7.71,7.79
MONTPARNASSE,74040.0,JOHV,8.0,14.37,14.88,14.625
MONTPARNASSE,74040.0,JOHV,9.0,8.28,8.29,8.285
MONTPARNASSE,74040.0,JOVS,11.0,2.88,2.98,2.9299999999999997
MONTPARNASSE,74040.0,JOVS,1.0,0.1,0.12,0.11
MONTPARNASSE,74040.0,JOVS,20.0,4.54,4.54,4.54
MONTPARNASSE,74040.0,JOVS,21.0,3.56,3.8,3.6799999999999997
MONTPARNASSE,74040.0,JOVS,6.0,1.66,1.6,1.63
MONTPARNASSE,74040.0,SAHV,11.0,4.78,4.8,4.79
MONTPARNASSE,74040.0,SAHV,13.0,6.42,6.27,6.345
MONTPARNASSE,74040.0,SAHV,14.0,6.77,6.69,6.73
MONTPARNASSE,74040.0,SAHV,18.0,8.93,8.58,8.754999999999999
MONTPARNASSE,74040.0,SAHV,22.0,4.21,3.94,4.075
MONTPARNASSE,74040.0,SAHV,2.0,0.04,0.05,0.045
MONTPARNASSE,74040.0,SAHV,6.0,0.9,1.0,0.95
MONTPARNASSE,74040.0,SAVS,16.0,7.16,7.71,7.4350000000000005
MONTPARNASSE,74040.0,SAVS,21.0,5.09,5.45,5.27
MONTPARNASSE,74040.0,SAVS,23.0,4.71,4.41,4.5600000000000005
MONTPARNASSE,74040.0,SAVS,3.0,0.0,0.01,0.005
MONTPARNASSE,74040.0,SAVS,9.0,3.26,3.35,3.3049999999999997
MOUTON-DUVERNET,73653.0,DIJFP,0.0,0.76,0.67,0.7150000000000001
MOUTON-DUVERNET,73653.0,DIJFP,14.0,7.76,8.15,7.955
MOUTON-DUVERNET,73653.0,DIJFP,16.0,8.27,8.65,8.46
MOUTON-DUVERNET,73653.0,DIJFP,17.0,7.74,7.53,7.635
MOUTON-DUVERNET,73653.0,DIJFP,21.0,3.16,3.1,3.13
MOUTON-DUVERNET,73653.0,DIJFP,3.0,0.02,0.02,0.02
MOUTON-DUVERNET,73653.0,DIJFP,4.0,0.01,,0.01
MOUTON-DUVERNET,73653.0,JOHV,12.0,4.68,4.72,4.699999999999999
MOUTON-DUVERNET,73653.0,JOHV,19.0,7.34,7.09,7.215
MOUTON-DUVERNET,73653.0,JOHV,22.0,1.55,1.36,1.455
MOUTON-DUVERNET,73653.0,JOHV,2.0,0.02,0.02,0.02
MOUTON-DUVERNET,73653.0,JOVS,12.0,4.69,4.6,4.645
MOUTON-DUVERNET,73653.0,JOVS,17.0,7.98,8.27,8.125
MOUTON-DUVERNET,73653.0,JOVS,19.0,7.46,7.27,7.365
MOUTON-DUVERNET,73653.0,JOVS,1.0,0.15,0.19,0.16999999999999998
MOUTON-DUVERNET,73653.0,JOVS,2.0,0.01,0.04,0.025
MOUTON-DUVERNET,73653.0,JOVS,5.0,0.32,0.42,0.37
MOUTON-DUVERNET,73653.0,JOVS,6.0,1.12,1.3,1.21
MOUTON-DUVERNET,73653.0,JOVS,7.0,4.65,4.57,4.61
MOUTON-DUVERNET,73653.0,JOVS,8.0,14.84,14.56,14.7
MOUTON-DUVERNET,73653.0,SAHV,12.0,7.06,6.94,7.0
MOUTON-DUVERNET,73653.0,SAHV,22.0,2.41,2.08,2.245
MOUTON-DUVERNET,73653.0,SAHV,2.0,0.09,0.06,0.075
MOUTON-DUVERNET,73653.0,SAHV,3.0,0.0,,0.0
MOUTON-DUVERNET,73653.0,SAHV,5.0,0.19,0.26,0.225
MOUTON-DUVERNET,73653.0,SAHV,8.0,3.56,3.56,3.56
MOUTON-DUVERNET,73653.0,SAVS,0.0,1.51,1.26,1.385
MOUTON-DUVERNET,73653.0,SAVS,10.0,5.63,6.12,5.875
MOUTON-DUVERNET,73653.0,SAVS,11.0,6.31,7.14,6.725
MOUTON-DUVERNET,73653.0,SAVS,15.0,8.41,8.03,8.219999999999999
MOUTON-DUVERNET,73653.0,SAVS,18.0,7.65,7.58,7.615
MOUTON-DUVERNET,73653.0,SAVS,1.0,0.68,0.65,0.665
GEORGE V,71328.0,SAVS,18.0,9.74,9.51,9.625
GEORGE V,71328.0,SAVS,1.0,1.75,1.73,1.74
GEORGE V,71328.0,SAVS,23.0,5.45,5.86,5.655
GEORGE V,71328.0,SAVS,8.0,1.45,1.47,1.46
GEORGE V,71328.0,SAVS,9.0,1.94,1.72,1.83
GLACIERE,71026.0,DIJFP,10.0,5.3,5.97,5.635
GLACIERE,71026.0,DIJFP,14.0,7.67,8.11,7.89
GLACIERE,71026.0,DIJFP,16.0,8.25,8.2,8.225
GLACIERE,71026.0,DIJFP,21.0,3.31,3.64,3.475
GLACIERE,71026.0,DIJFP,6.0,1.23,1.5,1.365
GLACIERE,71026.0,DIJFP,8.0,4.85,3.68,4.265
GLACIERE,71026.0,JOHV,11.0,3.9,3.81,3.855
GLACIERE,71026.0,JOHV,13.0,5.1,5.02,5.06
GLACIERE,71026.0,JOHV,15.0,5.57,5.4,5.485
GLACIERE,71026.0,JOHV,18.0,9.48,9.35,9.415
GLACIERE,71026.0,JOHV,20.0,3.59,3.59,3.59
GLACIERE,71026.0,JOHV,21.0,2.05,2.15,2.0999999999999996
GLACIERE,71026.0,JOHV,2.0,0.01,0.0,0.005
GLACIERE,71026.0,JOHV,3.0,0.0,0.0,0.0
GLACIERE,71026.0,JOHV,4.0,0.0,0.0,0.0
GLACIERE,71026.0,JOHV,5.0,0.43,0.46,0.445
GLACIERE,71026.0,JOHV,8.0,13.3,13.03,13.165
GLACIERE,71026.0,JOVS,12.0,5.14,5.08,5.109999999999999
GLACIERE,71026.0,JOVS,14.0,4.88,4.86,4.87
GLACIERE,71026.0,JOVS,6.0,1.29,1.61,1.4500000000000002
GLACIERE,71026.0,JOVS,7.0,4.55,4.96,4.755
GLACIERE,71026.0,JOVS,9.0,8.36,8.71,8.535
GLACIERE,71026.0,SAHV,22.0,2.42,2.25,2.335
GLACIERE,71026.0,SAHV,2.0,0.01,0.01,0.01
GLACIERE,71026.0,SAVS,0.0,1.73,1.68,1.705
GLACIERE,71026.0,SAVS,12.0,6.12,6.57,6.345000000000001
GLACIERE,71026.0,SAVS,15.0,7.92,7.45,7.6850000000000005
GLACIERE,71026.0,SAVS,23.0,2.59,2.38,2.485
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,DIJFP,19.0,7.81,7.06,7.435
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,DIJFP,1.0,0.15,0.22,0.185
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,DIJFP,23.0,1.89,2.17,2.03
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,DIJFP,9.0,4.44,3.91,4.175000000000001
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,JOHV,15.0,5.49,5.56,5.525
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,JOHV,18.0,8.16,8.27,8.215
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,JOHV,19.0,6.92,6.96,6.9399999999999995
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,JOHV,21.0,2.81,2.79,2.8
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,JOHV,5.0,0.51,0.52,0.515
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,JOHV,9.0,9.64,8.99,9.315000000000001
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,JOVS,11.0,3.98,4.4,4.19
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,JOVS,12.0,4.76,4.88,4.82
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,JOVS,14.0,5.07,5.23,5.15
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,JOVS,22.0,2.48,2.67,2.575
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,SAHV,0.0,2.73,2.72,2.725
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,SAHV,16.0,7.83,8.48,8.155000000000001
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,SAHV,17.0,7.52,8.17,7.845
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,SAHV,2.0,0.09,0.11,0.1
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,SAHV,3.0,0.01,,0.01
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,SAHV,8.0,3.03,2.82,2.925
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,SAHV,9.0,4.21,3.89,4.05
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,SAVS,0.0,2.62,2.36,2.49
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,SAVS,16.0,8.21,7.96,8.085
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,SAVS,18.0,7.67,7.71,7.6899999999999995
GONCOURT (HOPITAL SAINT-LOUIS),71840.0,SAVS,21.0,4.2,4.09,4.145
GUY MOQUET,71528.0,DIJFP,10.0,6.09,6.78,6.4350000000000005
GUY MOQUET,71528.0,DIJFP,21.0,3.23,3.1,3.165
GUY MOQUET,71528.0,DIJFP,23.0,2.23,2.08,2.1550000000000002
GUY MOQUET,71528.0,DIJFP,9.0,5.65,5.54,5.595000000000001
GUY MOQUET,71528.0,JOHV,0.0,0.74,0.68,0.71
GUY MOQUET,71528.0,JOHV,14.0,4.43,4.32,4.375
GUY MOQUET,71528.0,JOHV,18.0,7.12,6.93,7.025
GUY MOQUET,71528.0,JOHV,1.0,0.16,0.14,0.15000000000000002
GUY MOQUET,71528.0,JOHV,23.0,1.55,1.44,1.495
GUY MOQUET,71528.0,JOHV,2.0,0.01,0.01,0.01
GUY MOQUET,71528.0,JOHV,6.0,2.06,2.15,2.105
GUY MOQUET,71528.0,JOHV,8.0,14.07,14.47,14.27
GUY MOQUET,71528.0,JOHV,9.0,10.34,10.27,10.305
GUY MOQUET,71528.0,JOVS,10.0,4.72,4.86,4.79
GUY MOQUET,71528.0,JOVS,14.0,4.71,4.59,4.65
GUY MOQUET,71528.0,JOVS,20.0,4.17,4.21,4.1899999999999995
GUY MOQUET,71528.0,SAHV,0.0,2.1,2.13,2.115
GUY MOQUET,71528.0,SAHV,12.0,6.67,6.54,6.605
GUY MOQUET,71528.0,SAHV,20.0,6.02,6.31,6.164999999999999
GUY MOQUET,71528.0,SAHV,23.0,2.76,2.64,2.7
GUY MOQUET,71528.0,SAHV,9.0,5.26,5.23,5.245
GUY MOQUET,71528.0,SAVS,10.0,5.75,5.88,5.8149999999999995
GUY MOQUET,71528.0,SAVS,20.0,5.96,5.98,5.970000000000001
GUY MOQUET,71528.0,SAVS,21.0,3.87,4.01,3.94
GUY MOQUET,71528.0,SAVS,8.0,3.61,3.81,3.71
HAVRE-CAUMARTIN,73688.0,DIJFP,10.0,2.5,2.24,2.37
HAVRE-CAUMARTIN,73688.0,DIJFP,16.0,9.41,10.26,9.835
HAVRE-CAUMARTIN,73688.0,DIJFP,1.0,0.06,0.07,0.065
HAVRE-CAUMARTIN,73688.0,DIJFP,4.0,0.0,0.0,0.0
HAVRE-CAUMARTIN,73688.0,DIJFP,8.0,1.86,1.15,1.505
HAVRE-CAUMARTIN,73688.0,DIJFP,9.0,2.21,1.53,1.87
HAVRE-CAUMARTIN,73688.0,JOHV,10.0,2.82,2.7,2.76
HAVRE-CAUMARTIN,73688.0,JOHV,18.0,14.63,14.94,14.785
HAVRE-CAUMARTIN,73688.0,JOHV,23.0,1.37,1.53,1.4500000000000002
HAVRE-CAUMARTIN,73688.0,JOHV,7.0,2.05,2.13,2.09
HAVRE-CAUMARTIN,73688.0,JOVS,0.0,0.56,0.55,0.555
HAVRE-CAUMARTIN,73688.0,JOVS,23.0,1.25,1.33,1.29
HAVRE-CAUMARTIN,73688.0,JOVS,8.0,5.17,4.97,5.07
HAVRE-CAUMARTIN,73688.0,JOVS,9.0,4.79,4.67,4.73
HAVRE-CAUMARTIN,73688.0,SAHV,18.0,12.29,11.82,12.055
HAVRE-CAUMARTIN,73688.0,SAHV,22.0,1.96,2.25,2.105
HAVRE-CAUMARTIN,73688.0,SAHV,23.0,1.81,2.37,2.09
MOUTON-DUVERNET,73653.0,SAVS,7.0,1.5,1.76,1.63
NATION,71673.0,DIJFP,22.0,2.6,2.82,2.71
NATION,71673.0,DIJFP,2.0,0.01,0.02,0.015
NATION,71673.0,JOHV,11.0,3.84,3.77,3.8049999999999997
NATION,71673.0,JOHV,16.0,6.64,6.72,6.68
NATION,71673.0,JOHV,22.0,1.94,1.92,1.93
NATION,71673.0,JOHV,8.0,13.69,13.57,13.629999999999999
NATION,71673.0,JOVS,0.0,0.86,1.04,0.95
NATION,71673.0,JOVS,10.0,4.09,4.13,4.109999999999999
NATION,71673.0,JOVS,23.0,1.76,2.01,1.8849999999999998
NATION,71673.0,JOVS,3.0,0.01,0.01,0.01
NATION,71673.0,SAHV,12.0,7.23,6.99,7.11
NATION,71673.0,SAHV,16.0,7.48,7.75,7.615
NATION,71673.0,SAHV,1.0,1.49,1.56,1.525
NATION,71673.0,SAHV,3.0,0.01,0.0,0.005
NATION,71673.0,SAVS,0.0,2.11,1.8,1.955
NATION,71673.0,SAVS,17.0,7.59,7.75,7.67
NATION,71673.0,SAVS,23.0,2.34,2.43,2.385
NATION,71673.0,SAVS,8.0,2.64,2.85,2.745
NATIONALE,71043.0,DIJFP,17.0,7.91,6.85,7.38
NATIONALE,71043.0,DIJFP,1.0,0.09,0.08,0.08499999999999999
NATIONALE,71043.0,DIJFP,7.0,2.64,2.56,2.6
NATIONALE,71043.0,JOHV,1.0,0.09,0.09,0.09
NATIONALE,71043.0,JOHV,22.0,1.59,1.74,1.665
NATIONALE,71043.0,JOHV,4.0,0.0,0.0,0.0
NATIONALE,71043.0,JOHV,5.0,1.12,1.14,1.13
NATIONALE,71043.0,JOHV,6.0,2.39,2.44,2.415
NATIONALE,71043.0,JOVS,10.0,4.68,4.2,4.4399999999999995
NATIONALE,71043.0,JOVS,11.0,4.39,4.21,4.3
NATIONALE,71043.0,JOVS,18.0,9.07,9.53,9.3
NATIONALE,71043.0,JOVS,19.0,6.05,6.25,6.15
NATIONALE,71043.0,JOVS,2.0,0.0,0.0,0.0
NATIONALE,71043.0,JOVS,5.0,1.28,1.46,1.37
NATIONALE,71043.0,SAHV,10.0,5.99,5.89,5.9399999999999995
NATIONALE,71043.0,SAHV,13.0,7.23,7.44,7.335000000000001
NATIONALE,71043.0,SAHV,16.0,6.96,6.88,6.92
NATIONALE,71043.0,SAHV,19.0,7.05,7.24,7.145
NATIONALE,71043.0,SAVS,11.0,6.45,6.84,6.645
NATIONALE,71043.0,SAVS,13.0,6.97,6.86,6.915
NATIONALE,71043.0,SAVS,2.0,0.04,0.04,0.04
NATIONALE,71043.0,SAVS,8.0,4.05,4.1,4.074999999999999
NATIONALE,71043.0,SAVS,9.0,5.17,5.18,5.175
BEL-AIR,73650.0,DIJFP,18.0,7.46,7.03,7.245
BEL-AIR,73650.0,DIJFP,21.0,3.45,3.57,3.51
BEL-AIR,73650.0,DIJFP,4.0,0.0,,0.0
BEL-AIR,73650.0,JOHV,17.0,9.27,9.6,9.434999999999999
BEL-AIR,73650.0,JOHV,18.0,7.77,7.71,7.74
BEL-AIR,73650.0,JOHV,20.0,2.82,2.75,2.785
BEL-AIR,73650.0,JOHV,22.0,0.95,0.88,0.915
BEL-AIR,73650.0,JOHV,4.0,0.0,0.0,0.0
BEL-AIR,73650.0,JOHV,8.0,18.12,18.09,18.105
BEL-AIR,73650.0,JOVS,16.0,7.53,7.53,7.53
BEL-AIR,73650.0,JOVS,1.0,0.07,0.08,0.07500000000000001
BEL-AIR,73650.0,JOVS,23.0,0.72,0.83,0.7749999999999999
BEL-AIR,73650.0,JOVS,5.0,0.38,0.5,0.44
BEL-AIR,73650.0,SAHV,2.0,0.04,0.03,0.035
BEL-AIR,73650.0,SAHV,5.0,0.48,0.55,0.515
BEL-AIR,73650.0,SAVS,13.0,6.93,6.52,6.725
BEL-AIR,73650.0,SAVS,15.0,7.69,7.64,7.665
BEL-AIR,73650.0,SAVS,1.0,0.8,0.61,0.7050000000000001
BEL-AIR,73650.0,SAVS,21.0,4.15,4.0,4.075
BEL-AIR,73650.0,SAVS,22.0,2.3,2.07,2.1849999999999996
BEL-AIR,73650.0,SAVS,23.0,1.86,1.76,1.81
BEL-AIR,73650.0,SAVS,2.0,0.01,0.04,0.025
BEL-AIR,73650.0,SAVS,5.0,0.47,0.68,0.575
BEL-AIR,73650.0,SAVS,7.0,2.47,2.93,2.7
BEL-AIR,73650.0,SAVS,8.0,4.33,4.59,4.46
BEL-AIR,73650.0,SAVS,9.0,5.67,5.83,5.75
BELLEVILLE,71853.0,DIJFP,13.0,6.8,7.32,7.0600000000000005
BELLEVILLE,71853.0,DIJFP,19.0,7.37,6.64,7.005
BELLEVILLE,71853.0,DIJFP,1.0,0.15,0.17,0.16
BELLEVILLE,71853.0,DIJFP,20.0,5.57,5.15,5.36
BELLEVILLE,71853.0,JOHV,11.0,4.85,4.95,4.9
BELLEVILLE,71853.0,JOHV,18.0,7.51,7.65,7.58
BELLEVILLE,71853.0,JOHV,7.0,5.01,5.41,5.21
BELLEVILLE,71853.0,JOVS,18.0,7.67,8.02,7.845
BELLEVILLE,71853.0,JOVS,1.0,0.29,0.24,0.265
BELLEVILLE,71853.0,JOVS,20.0,4.46,4.47,4.465
BELLEVILLE,71853.0,JOVS,3.0,0.0,0.0,0.0
BELLEVILLE,71853.0,JOVS,4.0,0.0,0.0,0.0
BELLEVILLE,71853.0,SAHV,12.0,6.1,6.2,6.15
BELLEVILLE,71853.0,SAHV,13.0,6.46,6.53,6.495
BELLEVILLE,71853.0,SAHV,23.0,3.12,3.15,3.135
BELLEVILLE,71853.0,SAHV,3.0,0.0,,0.0
BELLEVILLE,71853.0,SAHV,7.0,1.77,1.82,1.795
BELLEVILLE,71853.0,SAHV,9.0,4.18,3.98,4.08
BELLEVILLE,71853.0,SAVS,19.0,7.2,6.69,6.945
BELLEVILLE,71853.0,SAVS,1.0,1.81,1.33,1.57
BELLEVILLE,71853.0,SAVS,20.0,5.72,5.22,5.47
BELLEVILLE,71853.0,SAVS,22.0,3.33,3.27,3.3
BELLEVILLE,71853.0,SAVS,23.0,3.27,3.06,3.165
BELLEVILLE,71853.0,SAVS,7.0,1.63,1.86,1.745
BELLEVILLE,71853.0,SAVS,8.0,2.53,2.53,2.53
BELLEVILLE,71853.0,SAVS,9.0,3.9,3.98,3.94
NOTRE-DAME-DE-LORETTE,71350.0,DIJFP,11.0,5.57,6.08,5.825
NOTRE-DAME-DE-LORETTE,71350.0,DIJFP,12.0,6.89,7.17,7.029999999999999
NOTRE-DAME-DE-LORETTE,71350.0,DIJFP,15.0,7.89,8.95,8.42
NOTRE-DAME-DE-LORETTE,71350.0,DIJFP,20.0,5.56,5.14,5.35
NOTRE-DAME-DE-LORETTE,71350.0,JOHV,0.0,1.27,1.27,1.27
NOTRE-DAME-DE-LORETTE,71350.0,JOHV,12.0,4.33,4.34,4.335
COUR SAINT-EMILION,71576.0,JOHV,2.0,0.01,0.01,0.01
COUR SAINT-EMILION,71576.0,JOVS,13.0,4.02,4.19,4.105
COUR SAINT-EMILION,71576.0,JOVS,20.0,5.41,5.09,5.25
COUR SAINT-EMILION,71576.0,JOVS,22.0,4.19,4.41,4.300000000000001
COUR SAINT-EMILION,71576.0,JOVS,6.0,0.58,0.65,0.615
COUR SAINT-EMILION,71576.0,SAHV,0.0,5.21,5.65,5.43
COUR SAINT-EMILION,71576.0,SAHV,12.0,3.91,3.79,3.85
COUR SAINT-EMILION,71576.0,SAHV,14.0,5.78,5.4,5.59
COUR SAINT-EMILION,71576.0,SAHV,15.0,7.12,7.46,7.29
COUR SAINT-EMILION,71576.0,SAHV,22.0,6.33,7.04,6.6850000000000005
COUR SAINT-EMILION,71576.0,SAHV,23.0,5.81,5.01,5.41
COUR SAINT-EMILION,71576.0,SAHV,9.0,2.09,1.84,1.9649999999999999
COUR SAINT-EMILION,71576.0,SAVS,1.0,0.98,0.94,0.96
COUR SAINT-EMILION,71576.0,SAVS,20.0,8.21,7.19,7.700000000000001
COUR SAINT-EMILION,71576.0,SAVS,21.0,7.16,6.78,6.970000000000001
COUR SAINT-EMILION,71576.0,SAVS,9.0,1.68,2.02,1.85
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,DIJFP,2.0,0.0,0.01,0.005
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,DIJFP,9.0,5.31,5.74,5.525
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,JOHV,14.0,5.13,5.07,5.1
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,JOHV,15.0,6.69,6.93,6.8100000000000005
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,JOHV,17.0,14.54,15.38,14.96
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,JOHV,21.0,1.45,1.37,1.4100000000000001
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,JOHV,5.0,0.5,0.44,0.47
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,JOVS,0.0,0.07,0.14,0.10500000000000001
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,JOVS,19.0,6.72,5.6,6.16
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,JOVS,20.0,3.37,3.01,3.19
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,JOVS,21.0,1.72,1.61,1.665
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,JOVS,5.0,0.54,0.6,0.5700000000000001
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,SAHV,19.0,5.95,6.39,6.17
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,SAHV,5.0,0.59,0.55,0.5700000000000001
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,SAVS,15.0,7.74,7.72,7.73
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,SAVS,22.0,1.32,1.57,1.445
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,SAVS,5.0,0.66,0.64,0.65
CRETEIL-L'ECHAT (HOPITAL MONDOR),70269.0,SAVS,9.0,5.13,5.81,5.47
CRETEIL-PREFECTURE (HOTEL DE VILLE),70021.0,DIJFP,12.0,6.42,6.67,6.545
CRETEIL-PREFECTURE (HOTEL DE VILLE),70021.0,DIJFP,3.0,0.0,0.0,0.0
CRETEIL-PREFECTURE (HOTEL DE VILLE),70021.0,DIJFP,5.0,0.82,0.69,0.7549999999999999
CRETEIL-PREFECTURE (HOTEL DE VILLE),70021.0,JOHV,2.0,0.0,0.0,0.0
CRETEIL-PREFECTURE (HOTEL DE VILLE),70021.0,JOVS,13.0,6.21,6.04,6.125
CRETEIL-PREFECTURE (HOTEL DE VILLE),70021.0,JOVS,22.0,1.19,1.25,1.22
CRETEIL-PREFECTURE (HOTEL DE VILLE),70021.0,JOVS,5.0,1.05,1.04,1.045
CRETEIL-PREFECTURE (HOTEL DE VILLE),70021.0,JOVS,8.0,7.61,7.19,7.4
CRETEIL-PREFECTURE (HOTEL DE VILLE),70021.0,SAHV,12.0,5.78,5.74,5.76
CRETEIL-PREFECTURE (HOTEL DE VILLE),70021.0,SAHV,13.0,6.4,6.33,6.365
CRETEIL-PREFECTURE (HOTEL DE VILLE),70021.0,SAHV,17.0,10.48,11.07,10.775
CRETEIL-PREFECTURE (HOTEL DE VILLE),70021.0,SAHV,18.0,10.36,10.72,10.54
CRETEIL-PREFECTURE (HOTEL DE VILLE),70021.0,SAHV,21.0,4.12,4.02,4.07
CRETEIL-PREFECTURE (HOTEL DE VILLE),70021.0,SAVS,10.0,3.35,3.39,3.37
CRETEIL-PREFECTURE (HOTEL DE VILLE),70021.0,SAVS,23.0,1.43,1.3,1.365
CRETEIL-PREFECTURE (HOTEL DE VILLE),70021.0,SAVS,5.0,0.53,0.48,0.505
CRETEIL-PREFECTURE (HOTEL DE VILLE),70021.0,SAVS,6.0,0.99,0.9,0.9450000000000001
CRETEIL-UNIVERSITE,70172.0,DIJFP,19.0,5.51,4.97,5.24
CRETEIL-UNIVERSITE,70172.0,DIJFP,22.0,2.2,2.04,2.12
CRETEIL-UNIVERSITE,70172.0,DIJFP,23.0,1.54,1.51,1.525
CRETEIL-UNIVERSITE,70172.0,JOHV,19.0,4.52,4.32,4.42
CRETEIL-UNIVERSITE,70172.0,JOHV,20.0,2.72,2.44,2.58
CRETEIL-UNIVERSITE,70172.0,JOHV,3.0,0.0,0.0,0.0
CRETEIL-UNIVERSITE,70172.0,JOHV,4.0,0.0,,0.0
CRETEIL-UNIVERSITE,70172.0,JOVS,15.0,6.24,5.73,5.985
CRETEIL-UNIVERSITE,70172.0,JOVS,17.0,8.9,8.22,8.56
CRETEIL-UNIVERSITE,70172.0,JOVS,19.0,5.0,4.41,4.705
CRETEIL-UNIVERSITE,70172.0,JOVS,20.0,2.97,2.74,2.8550000000000004
CRETEIL-UNIVERSITE,70172.0,JOVS,2.0,0.0,0.0,0.0
CRETEIL-UNIVERSITE,70172.0,JOVS,6.0,2.73,3.15,2.94
CRETEIL-UNIVERSITE,70172.0,JOVS,7.0,7.76,8.18,7.97
CRETEIL-UNIVERSITE,70172.0,SAHV,11.0,6.57,7.79,7.18
CRETEIL-UNIVERSITE,70172.0,SAHV,17.0,7.57,7.73,7.65
CRETEIL-UNIVERSITE,70172.0,SAHV,22.0,1.95,1.7,1.825
CRETEIL-UNIVERSITE,70172.0,SAVS,14.0,7.94,7.78,7.86
